transcript_ID,gene_ID
FBtr0088660,FBgn0033364
FBtr0088665,FBgn0033365
FBtr0110892,FBgn0033365
FBtr0088664,FBgn0033366
FBtr0339288,FBgn0033366
FBtr0088663,FBgn0033367
FBtr0088662,FBgn0033368
FBtr0308823,FBgn0033368
FBtr0339287,FBgn0033368
FBtr0088661,FBgn0033369
FBtr0339286,FBgn0033369
FBtr0300173,FBgn0033371
FBtr0300369,FBgn0033372
FBtr0310147,FBgn0033372
FBtr0310148,FBgn0033372
FBtr0339285,FBgn0033372
FBtr0088633,FBgn0033373
FBtr0310143,FBgn0033373
FBtr0310144,FBgn0033373
FBtr0310145,FBgn0033373
FBtr0310146,FBgn0033373
FBtr0088632,FBgn0033374
FBtr0088631,FBgn0033375
FBtr0088565,FBgn0033376
FBtr0088630,FBgn0033377
FBtr0088567,FBgn0033378
FBtr0088628,FBgn0033379
FBtr0088568,FBgn0033380
FBtr0088569,FBgn0033380
FBtr0088579,FBgn0033381
FBtr0302495,FBgn0033381
FBtr0088580,FBgn0033382
FBtr0300180,FBgn0033382
FBtr0302496,FBgn0033382
FBtr0339360,FBgn0033382
FBtr0339361,FBgn0033382
FBtr0088622,FBgn0033387
FBtr0114598,FBgn0033387
FBtr0088620,FBgn0033388
FBtr0088621,FBgn0033388
FBtr0301527,FBgn0033389
FBtr0088611,FBgn0033391
FBtr0302511,FBgn0033391
FBtr0302512,FBgn0033391
FBtr0088609,FBgn0033392
FBtr0088591,FBgn0033395
FBtr0088593,FBgn0033397
FBtr0088600,FBgn0033400
FBtr0088595,FBgn0033401
FBtr0088596,FBgn0033401
FBtr0088598,FBgn0033402
FBtr0333000,FBgn0033402
FBtr0345024,FBgn0033402
FBtr0088558,FBgn0033403
FBtr0088503,FBgn0033404
FBtr0332996,FBgn0033405
FBtr0332997,FBgn0033405
FBtr0088555,FBgn0033408
FBtr0088551,FBgn0033412
FBtr0300293,FBgn0033413
FBtr0333003,FBgn0033413
FBtr0088547,FBgn0033421
FBtr0310031,FBgn0033421
FBtr0310032,FBgn0033421
FBtr0310033,FBgn0033421
FBtr0088519,FBgn0033422
FBtr0088520,FBgn0033423
FBtr0088521,FBgn0033426
FBtr0088522,FBgn0033426
FBtr0088523,FBgn0033426
FBtr0088542,FBgn0033427
FBtr0339393,FBgn0033427
FBtr0088524,FBgn0033428
FBtr0088541,FBgn0033429
FBtr0113060,FBgn0033429
FBtr0339392,FBgn0033431
FBtr0088531,FBgn0033434
FBtr0088532,FBgn0033434
FBtr0088502,FBgn0033437
FBtr0088501,FBgn0033438
FBtr0334807,FBgn0033438
FBtr0334808,FBgn0033438
FBtr0088467,FBgn0033439
FBtr0088468,FBgn0033440
FBtr0088496,FBgn0033442
FBtr0336936,FBgn0033442
FBtr0088474,FBgn0033443
FBtr0336935,FBgn0033443
FBtr0088493,FBgn0033446
FBtr0088494,FBgn0033446
FBtr0339403,FBgn0033446
FBtr0309879,FBgn0033447
FBtr0309880,FBgn0033447
FBtr0339409,FBgn0033447
FBtr0088486,FBgn0033448
FBtr0088487,FBgn0033448
FBtr0088490,FBgn0033448
FBtr0113061,FBgn0033448
FBtr0088477,FBgn0033449
FBtr0088485,FBgn0033450
FBtr0088478,FBgn0033451
FBtr0345019,FBgn0033453
FBtr0345020,FBgn0033453
FBtr0088373,FBgn0033454
FBtr0088375,FBgn0033457
FBtr0472834,FBgn0033457
FBtr0088376,FBgn0033458
FBtr0088377,FBgn0033459
FBtr0088378,FBgn0033459
FBtr0088451,FBgn0033460
FBtr0339406,FBgn0033460
FBtr0339407,FBgn0033460
FBtr0088379,FBgn0033461
FBtr0331953,FBgn0033461
FBtr0088450,FBgn0033463
FBtr0302176,FBgn0033463
FBtr0331955,FBgn0033463
FBtr0088448,FBgn0033464
FBtr0088449,FBgn0033464
FBtr0088441,FBgn0033467
FBtr0088440,FBgn0033468
FBtr0339424,FBgn0033469
FBtr0088388,FBgn0033471
FBtr0088389,FBgn0033471
FBtr0088393,FBgn0033473
FBtr0088394,FBgn0033473
FBtr0088435,FBgn0033474
FBtr0088436,FBgn0033474
FBtr0300719,FBgn0033474
FBtr0330325,FBgn0033474
FBtr0339418,FBgn0033474
FBtr0339419,FBgn0033474
FBtr0339420,FBgn0033474
FBtr0088395,FBgn0033475
FBtr0088434,FBgn0033476
FBtr0339416,FBgn0033476
FBtr0345629,FBgn0033476
FBtr0345630,FBgn0033476
FBtr0088431,FBgn0033479
FBtr0088403,FBgn0033480
FBtr0304041,FBgn0033480
FBtr0088404,FBgn0033481
FBtr0088428,FBgn0033482
FBtr0088405,FBgn0033483
FBtr0088406,FBgn0033483
FBtr0088407,FBgn0033484
FBtr0088408,FBgn0033484
FBtr0088409,FBgn0033484
FBtr0305653,FBgn0033484
FBtr0088425,FBgn0033485
FBtr0088423,FBgn0033486
FBtr0304926,FBgn0033486
FBtr0290287,FBgn0033490
FBtr0088332,FBgn0033491
FBtr0299832,FBgn0033494
FBtr0299833,FBgn0033494
FBtr0301443,FBgn0033494
FBtr0301444,FBgn0033494
FBtr0310093,FBgn0033494
FBtr0310094,FBgn0033494
FBtr0310095,FBgn0033494
FBtr0310096,FBgn0033494
FBtr0310097,FBgn0033494
FBtr0088365,FBgn0033497
FBtr0339429,FBgn0033497
FBtr0088364,FBgn0033498
FBtr0088334,FBgn0033499
FBtr0339448,FBgn0033499
FBtr0339449,FBgn0033499
FBtr0088335,FBgn0033500
FBtr0339450,FBgn0033500
FBtr0088336,FBgn0033501
FBtr0289962,FBgn0033501
FBtr0339451,FBgn0033501
FBtr0339452,FBgn0033501
FBtr0339453,FBgn0033501
FBtr0339454,FBgn0033501
FBtr0088337,FBgn0033502
FBtr0310141,FBgn0033502
FBtr0310142,FBgn0033502
FBtr0088338,FBgn0033504
FBtr0088339,FBgn0033504
FBtr0088340,FBgn0033504
FBtr0088341,FBgn0033504
FBtr0088342,FBgn0033504
FBtr0088343,FBgn0033504
FBtr0088344,FBgn0033504
FBtr0088345,FBgn0033504
FBtr0088346,FBgn0033504
FBtr0088347,FBgn0033504
FBtr0299825,FBgn0033504
FBtr0299826,FBgn0033504
FBtr0299828,FBgn0033504
FBtr0299829,FBgn0033504
FBtr0299830,FBgn0033504
FBtr0301131,FBgn0033504
FBtr0301965,FBgn0033504
FBtr0306688,FBgn0033504
FBtr0306690,FBgn0033504
FBtr0306691,FBgn0033504
FBtr0336694,FBgn0033504
FBtr0336695,FBgn0033504
FBtr0336696,FBgn0033504
FBtr0088348,FBgn0033507
FBtr0088359,FBgn0033508
FBtr0088356,FBgn0033512
FBtr0088357,FBgn0033512
FBtr0305905,FBgn0033512
FBtr0088323,FBgn0033515
FBtr0088321,FBgn0033516
FBtr0088259,FBgn0033518
FBtr0088316,FBgn0033519
FBtr0329867,FBgn0033519
FBtr0329868,FBgn0033519
FBtr0088261,FBgn0033520
FBtr0088315,FBgn0033521
FBtr0088314,FBgn0033523
FBtr0330615,FBgn0033523
FBtr0088311,FBgn0033524
FBtr0088312,FBgn0033524
FBtr0088313,FBgn0033524
FBtr0304592,FBgn0033524
FBtr0088310,FBgn0033526
FBtr0088273,FBgn0033527
FBtr0088306,FBgn0033528
FBtr0088274,FBgn0033529
FBtr0088283,FBgn0033538
FBtr0088284,FBgn0033538
FBtr0113063,FBgn0033538
FBtr0339461,FBgn0033538
FBtr0088258,FBgn0033539
FBtr0088212,FBgn0033540
FBtr0088213,FBgn0033541
FBtr0339462,FBgn0033541
FBtr0088215,FBgn0033542
FBtr0088256,FBgn0033543
FBtr0345662,FBgn0033543
FBtr0088216,FBgn0033544
FBtr0088217,FBgn0033544
FBtr0088218,FBgn0033544
FBtr0088219,FBgn0033544
FBtr0113064,FBgn0033544
FBtr0339465,FBgn0033544
FBtr0088221,FBgn0033547
FBtr0332886,FBgn0033547
FBtr0088252,FBgn0033548
FBtr0088222,FBgn0033549
FBtr0088251,FBgn0033550
FBtr0088223,FBgn0033551
FBtr0345945,FBgn0033551
FBtr0088248,FBgn0033554
FBtr0088226,FBgn0033555
FBtr0088247,FBgn0033556
FBtr0088227,FBgn0033557
FBtr0345930,FBgn0033557
FBtr0088246,FBgn0033558
FBtr0339476,FBgn0033558
FBtr0339477,FBgn0033558
FBtr0339478,FBgn0033558
FBtr0339471,FBgn0033564
FBtr0339472,FBgn0033564
FBtr0089728,FBgn0033566
FBtr0089729,FBgn0033566
FBtr0339473,FBgn0033566
FBtr0088236,FBgn0033569
FBtr0088238,FBgn0033570
FBtr0331936,FBgn0033570
FBtr0088237,FBgn0033571
FBtr0331935,FBgn0033571
FBtr0088198,FBgn0033572
FBtr0339474,FBgn0033572
FBtr0088199,FBgn0033573
FBtr0088200,FBgn0033573
FBtr0088211,FBgn0033574
FBtr0300862,FBgn0033574
FBtr0345584,FBgn0033574
FBtr0088202,FBgn0033578
FBtr0339487,FBgn0033578
FBtr0088206,FBgn0033579
FBtr0330602,FBgn0033579
FBtr0330603,FBgn0033579
FBtr0088203,FBgn0033580
FBtr0088205,FBgn0033581
FBtr0088197,FBgn0033582
FBtr0330635,FBgn0033582
FBtr0339485,FBgn0033582
FBtr0339486,FBgn0033582
FBtr0088105,FBgn0033584
FBtr0339479,FBgn0033584
FBtr0088195,FBgn0033587
FBtr0088106,FBgn0033588
FBtr0088107,FBgn0033589
FBtr0088194,FBgn0033590
FBtr0088193,FBgn0033591
FBtr0088192,FBgn0033592
FBtr0088191,FBgn0033593
FBtr0088108,FBgn0033594
FBtr0088190,FBgn0033597
FBtr0088112,FBgn0033598
FBtr0088113,FBgn0033599
FBtr0088189,FBgn0033600
FBtr0088188,FBgn0033601
FBtr0088114,FBgn0033602
FBtr0302718,FBgn0033603
FBtr0302719,FBgn0033603
FBtr0088182,FBgn0033605
FBtr0088181,FBgn0033607
FBtr0332422,FBgn0033607
FBtr0088116,FBgn0033608
FBtr0332421,FBgn0033608
FBtr0088178,FBgn0033609
FBtr0088179,FBgn0033609
FBtr0088180,FBgn0033609
FBtr0088177,FBgn0033610
FBtr0088171,FBgn0033614
FBtr0088118,FBgn0033615
FBtr0304676,FBgn0033615
FBtr0339481,FBgn0033615
FBtr0088119,FBgn0033616
FBtr0088157,FBgn0033623
FBtr0088155,FBgn0033624
FBtr0088128,FBgn0033627
FBtr0088129,FBgn0033627
FBtr0304901,FBgn0033628
FBtr0304902,FBgn0033628
FBtr0088151,FBgn0033629
FBtr0089938,FBgn0033631
FBtr0089939,FBgn0033631
FBtr0110897,FBgn0033631
FBtr0339489,FBgn0033631
FBtr0433531,FBgn0033631
FBtr0088133,FBgn0033633
FBtr0088136,FBgn0033635
FBtr0088137,FBgn0033635
FBtr0305074,FBgn0033635
FBtr0339544,FBgn0033635
FBtr0088091,FBgn0033636
FBtr0088094,FBgn0033636
FBtr0113066,FBgn0033636
FBtr0333070,FBgn0033636
FBtr0333071,FBgn0033636
FBtr0088089,FBgn0033638
FBtr0300945,FBgn0033638
FBtr0306029,FBgn0033638
FBtr0088088,FBgn0033639
FBtr0113067,FBgn0033639
FBtr0113068,FBgn0033639
FBtr0113069,FBgn0033639
FBtr0330632,FBgn0033639
FBtr0330633,FBgn0033639
FBtr0330634,FBgn0033639
FBtr0088072,FBgn0033640
FBtr0088075,FBgn0033644
FBtr0088084,FBgn0033645
FBtr0088080,FBgn0033648
FBtr0113070,FBgn0033649
FBtr0088029,FBgn0033650
FBtr0088065,FBgn0033651
FBtr0088030,FBgn0033652
FBtr0304622,FBgn0033652
FBtr0088031,FBgn0033653
FBtr0088064,FBgn0033654
FBtr0345677,FBgn0033654
FBtr0088063,FBgn0033656
FBtr0088032,FBgn0033657
FBtr0088062,FBgn0033658
FBtr0088061,FBgn0033659
FBtr0347012,FBgn0033659
FBtr0310323,FBgn0033661
FBtr0088058,FBgn0033663
FBtr0088038,FBgn0033665
FBtr0088054,FBgn0033667
FBtr0088039,FBgn0033668
FBtr0088040,FBgn0033668
FBtr0088051,FBgn0033669
FBtr0088052,FBgn0033669
FBtr0088053,FBgn0033669
FBtr0310157,FBgn0033669
FBtr0310159,FBgn0033669
FBtr0088045,FBgn0033672
FBtr0339555,FBgn0033672
FBtr0088043,FBgn0033673
FBtr0306003,FBgn0033673
FBtr0087975,FBgn0033677
FBtr0344873,FBgn0033677
FBtr0088022,FBgn0033679
FBtr0087981,FBgn0033680
FBtr0087982,FBgn0033683
FBtr0333061,FBgn0033683
FBtr0088019,FBgn0033685
FBtr0087984,FBgn0033686
FBtr0087985,FBgn0033687
FBtr0301127,FBgn0033687
FBtr0088016,FBgn0033688
FBtr0088012,FBgn0033690
FBtr0088011,FBgn0033691
FBtr0087989,FBgn0033692
FBtr0339595,FBgn0033692
FBtr0100143,FBgn0033693
FBtr0088009,FBgn0033696
FBtr0087993,FBgn0033697
FBtr0088008,FBgn0033698
FBtr0088006,FBgn0033699
FBtr0088007,FBgn0033699
FBtr0087995,FBgn0033701
FBtr0114562,FBgn0033702
FBtr0331944,FBgn0033702
FBtr0087996,FBgn0033703
FBtr0087998,FBgn0033705
FBtr0087999,FBgn0033705
FBtr0339585,FBgn0033705
FBtr0088000,FBgn0033706
FBtr0087972,FBgn0033708
FBtr0087973,FBgn0033708
FBtr0087893,FBgn0033710
FBtr0087896,FBgn0033712
FBtr0339628,FBgn0033712
FBtr0472670,FBgn0033712
FBtr0087964,FBgn0033713
FBtr0087965,FBgn0033713
FBtr0087966,FBgn0033713
FBtr0087899,FBgn0033715
FBtr0301195,FBgn0033715
FBtr0087902,FBgn0033716
FBtr0301874,FBgn0033716
FBtr0087957,FBgn0033717
FBtr0087958,FBgn0033717
FBtr0087959,FBgn0033717
FBtr0087960,FBgn0033717
FBtr0087911,FBgn0033720
FBtr0332250,FBgn0033720
FBtr0087912,FBgn0033721
FBtr0087956,FBgn0033723
FBtr0087915,FBgn0033724
FBtr0339629,FBgn0033724
FBtr0087916,FBgn0033725
FBtr0087917,FBgn0033725
FBtr0301372,FBgn0033725
FBtr0339630,FBgn0033725
FBtr0339631,FBgn0033725
FBtr0345948,FBgn0033725
FBtr0087955,FBgn0033726
FBtr0087918,FBgn0033727
FBtr0087920,FBgn0033728
FBtr0087921,FBgn0033729
FBtr0345652,FBgn0033729
FBtr0087922,FBgn0033730
FBtr0087924,FBgn0033731
FBtr0087925,FBgn0033732
FBtr0087954,FBgn0033733
FBtr0087926,FBgn0033734
FBtr0303222,FBgn0033734
FBtr0087927,FBgn0033735
FBtr0346630,FBgn0033735
FBtr0087953,FBgn0033736
FBtr0087952,FBgn0033737
FBtr0087950,FBgn0033738
FBtr0087951,FBgn0033738
FBtr0087929,FBgn0033739
FBtr0087930,FBgn0033739
FBtr0100298,FBgn0033739
FBtr0113074,FBgn0033739
FBtr0305076,FBgn0033739
FBtr0305077,FBgn0033739
FBtr0308613,FBgn0033739
FBtr0087948,FBgn0033740
FBtr0339638,FBgn0033740
FBtr0087934,FBgn0033741
FBtr0087935,FBgn0033742
FBtr0087936,FBgn0033744
FBtr0113075,FBgn0033744
FBtr0087944,FBgn0033748
FBtr0087945,FBgn0033748
FBtr0087942,FBgn0033749
FBtr0087943,FBgn0033749
FBtr0339635,FBgn0033749
FBtr0087939,FBgn0033750
FBtr0087941,FBgn0033751
FBtr0087940,FBgn0033752
FBtr0087824,FBgn0033753
FBtr0087891,FBgn0033754
FBtr0087826,FBgn0033755
FBtr0110824,FBgn0033756
FBtr0087885,FBgn0033757
FBtr0087886,FBgn0033757
FBtr0333103,FBgn0033757
FBtr0087881,FBgn0033760
FBtr0087882,FBgn0033760
FBtr0087880,FBgn0033761
FBtr0087844,FBgn0033762
FBtr0087845,FBgn0033762
FBtr0301237,FBgn0033763
FBtr0302596,FBgn0033766
FBtr0306684,FBgn0033766
FBtr0087847,FBgn0033767
FBtr0087848,FBgn0033767
FBtr0331975,FBgn0033767
FBtr0331976,FBgn0033767
FBtr0087871,FBgn0033769
FBtr0087849,FBgn0033770
FBtr0113076,FBgn0033770
FBtr0087865,FBgn0033773
FBtr0087854,FBgn0033774
FBtr0087820,FBgn0033775
FBtr0087816,FBgn0033777
FBtr0306579,FBgn0033777
FBtr0306580,FBgn0033777
FBtr0306581,FBgn0033777
FBtr0306582,FBgn0033777
FBtr0306583,FBgn0033777
FBtr0331979,FBgn0033777
FBtr0337029,FBgn0033777
FBtr0344926,FBgn0033777
FBtr0475209,FBgn0033777
FBtr0475210,FBgn0033777
FBtr0475211,FBgn0033777
FBtr0087815,FBgn0033778
FBtr0087788,FBgn0033781
FBtr0300890,FBgn0033781
FBtr0087789,FBgn0033782
FBtr0331985,FBgn0033782
FBtr0087806,FBgn0033783
FBtr0339738,FBgn0033783
FBtr0087803,FBgn0033784
FBtr0087804,FBgn0033784
FBtr0087805,FBgn0033784
FBtr0087790,FBgn0033785
FBtr0087791,FBgn0033785
FBtr0087792,FBgn0033787
FBtr0345371,FBgn0033787
FBtr0087797,FBgn0033788
FBtr0345360,FBgn0033788
FBtr0087796,FBgn0033789
FBtr0087794,FBgn0033791
FBtr0339747,FBgn0033791
FBtr0087722,FBgn0033792
FBtr0339748,FBgn0033792
FBtr0345194,FBgn0033792
FBtr0345931,FBgn0033792
FBtr0087780,FBgn0033793
FBtr0087779,FBgn0033794
FBtr0300670,FBgn0033798
FBtr0087772,FBgn0033799
FBtr0310151,FBgn0033799
FBtr0310152,FBgn0033799
FBtr0310153,FBgn0033799
FBtr0310154,FBgn0033799
FBtr0310155,FBgn0033799
FBtr0087771,FBgn0033802
FBtr0310499,FBgn0033802
FBtr0334468,FBgn0033802
FBtr0339516,FBgn0033802
FBtr0344197,FBgn0033802
FBtr0087736,FBgn0033806
FBtr0087737,FBgn0033806
FBtr0087766,FBgn0033807
FBtr0300286,FBgn0033807
FBtr0087738,FBgn0033808
FBtr0087765,FBgn0033809
FBtr0333151,FBgn0033809
FBtr0087764,FBgn0033810
FBtr0345470,FBgn0033810
FBtr0087761,FBgn0033812
FBtr0087742,FBgn0033813
FBtr0087760,FBgn0033814
FBtr0340493,FBgn0033814
FBtr0087743,FBgn0033815
FBtr0087759,FBgn0033816
FBtr0087744,FBgn0033817
FBtr0087757,FBgn0033818
FBtr0087758,FBgn0033818
FBtr0087756,FBgn0033819
FBtr0087746,FBgn0033820
FBtr0087747,FBgn0033820
FBtr0345471,FBgn0033820
FBtr0087748,FBgn0033821
FBtr0087754,FBgn0033826
FBtr0087753,FBgn0033827
FBtr0345663,FBgn0033827
FBtr0087721,FBgn0033828
FBtr0302450,FBgn0033828
FBtr0087720,FBgn0033830
FBtr0087717,FBgn0033834
FBtr0087716,FBgn0033836
FBtr0087701,FBgn0033842
FBtr0087699,FBgn0033844
FBtr0087700,FBgn0033844
FBtr0305993,FBgn0033844
FBtr0332928,FBgn0033844
FBtr0087668,FBgn0033845
FBtr0301387,FBgn0033845
FBtr0344895,FBgn0033845
FBtr0344896,FBgn0033845
FBtr0087669,FBgn0033846
FBtr0301388,FBgn0033846
FBtr0087671,FBgn0033848
FBtr0087673,FBgn0033850
FBtr0087674,FBgn0033851
FBtr0087685,FBgn0033853
FBtr0087686,FBgn0033853
FBtr0087687,FBgn0033853
FBtr0300192,FBgn0033853
FBtr0300193,FBgn0033853
FBtr0087676,FBgn0033855
FBtr0087677,FBgn0033856
FBtr0305955,FBgn0033856
FBtr0087623,FBgn0033859
FBtr0087624,FBgn0033860
FBtr0087652,FBgn0033861
FBtr0087651,FBgn0033862
FBtr0087626,FBgn0033863
FBtr0344330,FBgn0033863
FBtr0087627,FBgn0033864
FBtr0087650,FBgn0033865
FBtr0087628,FBgn0033866
FBtr0087629,FBgn0033867
FBtr0087649,FBgn0033868
FBtr0332255,FBgn0033868
FBtr0087630,FBgn0033869
FBtr0087632,FBgn0033871
FBtr0087633,FBgn0033872
FBtr0087634,FBgn0033872
FBtr0087635,FBgn0033872
FBtr0087636,FBgn0033872
FBtr0339950,FBgn0033872
FBtr0339951,FBgn0033872
FBtr0087646,FBgn0033873
FBtr0345801,FBgn0033873
FBtr0087637,FBgn0033874
FBtr0087638,FBgn0033875
FBtr0087645,FBgn0033876
FBtr0087643,FBgn0033879
FBtr0087644,FBgn0033879
FBtr0087642,FBgn0033880
FBtr0087622,FBgn0033883
FBtr0339954,FBgn0033883
FBtr0087586,FBgn0033884
FBtr0339953,FBgn0033884
FBtr0087615,FBgn0033885
FBtr0087610,FBgn0033886
FBtr0087611,FBgn0033886
FBtr0114493,FBgn0033886
FBtr0114494,FBgn0033886
FBtr0114495,FBgn0033886
FBtr0339958,FBgn0033886
FBtr0087609,FBgn0033887
FBtr0345649,FBgn0033887
FBtr0087608,FBgn0033888
FBtr0345648,FBgn0033888
FBtr0303989,FBgn0033889
FBtr0303990,FBgn0033889
FBtr0303991,FBgn0033889
FBtr0339957,FBgn0033889
FBtr0087606,FBgn0033890
FBtr0087595,FBgn0033891
FBtr0330625,FBgn0033891
FBtr0087599,FBgn0033893
FBtr0087582,FBgn0033897
FBtr0087583,FBgn0033897
FBtr0087584,FBgn0033897
FBtr0310668,FBgn0033897
FBtr0310669,FBgn0033897
FBtr0310670,FBgn0033897
FBtr0310671,FBgn0033897
FBtr0339966,FBgn0033897
FBtr0087519,FBgn0033899
FBtr0087580,FBgn0033900
FBtr0339965,FBgn0033900
FBtr0087520,FBgn0033901
FBtr0339959,FBgn0033901
FBtr0087579,FBgn0033902
FBtr0339964,FBgn0033902
FBtr0087521,FBgn0033903
FBtr0087522,FBgn0033904
FBtr0332918,FBgn0033904
FBtr0087523,FBgn0033905
FBtr0087524,FBgn0033905
FBtr0087525,FBgn0033906
FBtr0302451,FBgn0033906
FBtr0302452,FBgn0033906
FBtr0302453,FBgn0033906
FBtr0087578,FBgn0033907
FBtr0087577,FBgn0033911
FBtr0087575,FBgn0033912
FBtr0339970,FBgn0033912
FBtr0087532,FBgn0033913
FBtr0087533,FBgn0033913
FBtr0087534,FBgn0033913
FBtr0087569,FBgn0033915
FBtr0087571,FBgn0033915
FBtr0087572,FBgn0033915
FBtr0087535,FBgn0033916
FBtr0087536,FBgn0033917
FBtr0087538,FBgn0033918
FBtr0301203,FBgn0033919
FBtr0301204,FBgn0033919
FBtr0339968,FBgn0033919
FBtr0087562,FBgn0033921
FBtr0087546,FBgn0033924
FBtr0087561,FBgn0033925
FBtr0087560,FBgn0033926
FBtr0305617,FBgn0033927
FBtr0087547,FBgn0033928
FBtr0087548,FBgn0033929
FBtr0087549,FBgn0033929
FBtr0087550,FBgn0033929
FBtr0305616,FBgn0033929
FBtr0087556,FBgn0033931
FBtr0087485,FBgn0033932
FBtr0087486,FBgn0033933
FBtr0087517,FBgn0033934
FBtr0339990,FBgn0033934
FBtr0087487,FBgn0033935
FBtr0087488,FBgn0033936
FBtr0345529,FBgn0033936
FBtr0087514,FBgn0033942
FBtr0087496,FBgn0033943
FBtr0339977,FBgn0033943
FBtr0339978,FBgn0033943
FBtr0301735,FBgn0033945
FBtr0087500,FBgn0033948
FBtr0087499,FBgn0033949
FBtr0087484,FBgn0033950
FBtr0087433,FBgn0033951
FBtr0339980,FBgn0033951
FBtr0087482,FBgn0033952
FBtr0087481,FBgn0033953
FBtr0087480,FBgn0033954
FBtr0300764,FBgn0033955
FBtr0300765,FBgn0033955
FBtr0339981,FBgn0033955
FBtr0339982,FBgn0033955
FBtr0087476,FBgn0033958
FBtr0309056,FBgn0033958
FBtr0087471,FBgn0033960
FBtr0087472,FBgn0033960
FBtr0087473,FBgn0033960
FBtr0289934,FBgn0033960
FBtr0087440,FBgn0033961
FBtr0087469,FBgn0033963
FBtr0329881,FBgn0033963
FBtr0087444,FBgn0033968
FBtr0087445,FBgn0033968
FBtr0087464,FBgn0033969
FBtr0087446,FBgn0033970
FBtr0087447,FBgn0033970
FBtr0087462,FBgn0033971
FBtr0329883,FBgn0033971
FBtr0087460,FBgn0033972
FBtr0087449,FBgn0033973
FBtr0087452,FBgn0033978
FBtr0087453,FBgn0033979
FBtr0339984,FBgn0033979
FBtr0300127,FBgn0033980
FBtr0087456,FBgn0033981
FBtr0087405,FBgn0033982
FBtr0344876,FBgn0033982
FBtr0345873,FBgn0033982
FBtr0087428,FBgn0033983
FBtr0303760,FBgn0033983
FBtr0303761,FBgn0033983
FBtr0303762,FBgn0033983
FBtr0087407,FBgn0033984
FBtr0303759,FBgn0033984
FBtr0087408,FBgn0033985
FBtr0087409,FBgn0033987
FBtr0087411,FBgn0033987
FBtr0339987,FBgn0033987
FBtr0345946,FBgn0033987
FBtr0345947,FBgn0033987
FBtr0301507,FBgn0033988
FBtr0087424,FBgn0033989
FBtr0087421,FBgn0033990
FBtr0332259,FBgn0033990
FBtr0087418,FBgn0033993
FBtr0087417,FBgn0033994
FBtr0300324,FBgn0033994
FBtr0087404,FBgn0033995
FBtr0087363,FBgn0033996
FBtr0310139,FBgn0033996
FBtr0310140,FBgn0033996
FBtr0087364,FBgn0033997
FBtr0087402,FBgn0033998
FBtr0087403,FBgn0033998
FBtr0329939,FBgn0033998
FBtr0087401,FBgn0033999
FBtr0339997,FBgn0033999
FBtr0087366,FBgn0034000
FBtr0087400,FBgn0034001
FBtr0087367,FBgn0034002
FBtr0087368,FBgn0034002
FBtr0339993,FBgn0034002
FBtr0339994,FBgn0034002
FBtr0339995,FBgn0034002
FBtr0087371,FBgn0034005
FBtr0087393,FBgn0034007
FBtr0087394,FBgn0034007
FBtr0087392,FBgn0034008
FBtr0087391,FBgn0034009
FBtr0087390,FBgn0034010
FBtr0340000,FBgn0034010
FBtr0087389,FBgn0034011
FBtr0114456,FBgn0034012
FBtr0087382,FBgn0034013
FBtr0339998,FBgn0034013
FBtr0087359,FBgn0034021
FBtr0340003,FBgn0034021
FBtr0345392,FBgn0034021
FBtr0273307,FBgn0034022
FBtr0340002,FBgn0034022
FBtr0273302,FBgn0034023
FBtr0087331,FBgn0034025
FBtr0087332,FBgn0034025
FBtr0340001,FBgn0034025
FBtr0087355,FBgn0034027
FBtr0087336,FBgn0034029
FBtr0087354,FBgn0034030
FBtr0087337,FBgn0034031
FBtr0113082,FBgn0034031
FBtr0113083,FBgn0034031
FBtr0300777,FBgn0034031
FBtr0306568,FBgn0034031
FBtr0306569,FBgn0034031
FBtr0306570,FBgn0034031
FBtr0306571,FBgn0034031
FBtr0306572,FBgn0034031
FBtr0306573,FBgn0034031
FBtr0331963,FBgn0034031
FBtr0331964,FBgn0034031
FBtr0331965,FBgn0034031
FBtr0087353,FBgn0034032
FBtr0087349,FBgn0034033
FBtr0340005,FBgn0034033
FBtr0087342,FBgn0034035
FBtr0087310,FBgn0034045
FBtr0308817,FBgn0034045
FBtr0308818,FBgn0034045
FBtr0087287,FBgn0034046
FBtr0308814,FBgn0034046
FBtr0308815,FBgn0034046
FBtr0340013,FBgn0034046
FBtr0308816,FBgn0034047
FBtr0087298,FBgn0034049
FBtr0087299,FBgn0034049
FBtr0087300,FBgn0034049
FBtr0340017,FBgn0034049
FBtr0087290,FBgn0034050
FBtr0087292,FBgn0034051
FBtr0087293,FBgn0034051
FBtr0087294,FBgn0034051
FBtr0087295,FBgn0034051
FBtr0302149,FBgn0034051
FBtr0306649,FBgn0034051
FBtr0306650,FBgn0034051
FBtr0306651,FBgn0034051
FBtr0087291,FBgn0034052
FBtr0114558,FBgn0034053
FBtr0087201,FBgn0034054
FBtr0087268,FBgn0034057
FBtr0087267,FBgn0034058
FBtr0087202,FBgn0034059
FBtr0087203,FBgn0034060
FBtr0340015,FBgn0034060
FBtr0087264,FBgn0034061
FBtr0087263,FBgn0034062
FBtr0087204,FBgn0034063
FBtr0087205,FBgn0034063
FBtr0087206,FBgn0034065
FBtr0087261,FBgn0034066
FBtr0087207,FBgn0034067
FBtr0340018,FBgn0034067
FBtr0087259,FBgn0034068
FBtr0087260,FBgn0034068
FBtr0339756,FBgn0034068
